0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,0
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,0
218,0
219,0
220,0
221,0
222,0
223,0
224,0
225,0
226,0
227,0
228,0
229,0
230,0
231,0
232,0
233,0
234,0
235,0
236,0
237,0
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,0
247,0
248,0
249,0
250,0
251,0
252,0
253,0
254,0
255,0
256,0
257,0
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,0
271,0
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,48
302,61
303,59
304,55
305,45
306,71
307,61
308,57
309,55
310,66
311,76
312,55
313,56
314,66
315,75
316,73
317,68
318,60
319,63
320,69
321,67
322,54
323,58
324,69
325,57
326,61
327,48
328,67
329,66
330,59
331,70
332,60
333,56
334,61
335,75
336,57
337,64
338,60
339,62
340,66
341,73
342,56
343,59
344,57
345,58
346,59
347,58
348,61
349,49
350,66
351,61
352,57
353,65
354,69
355,57
356,61
357,66
358,52
359,59
360,53
361,75
362,57
363,55
364,69
365,62
366,73
367,54
368,66
369,56
370,59
371,66
372,57
373,55
374,53
375,62
376,58
377,49
378,84
379,60
380,82
381,51
382,64
383,83
384,61
385,52
386,62
387,68
388,70
389,77
390,56
391,63
392,67
393,71
394,73
395,82
396,64
397,57
398,70
399,76
400,62
401,53
402,58
403,72
404,76
405,78
406,57
407,60
408,78
409,64
410,56
411,78
412,83
413,67
414,78
415,92
416,80
417,75
418,57
419,73
420,79
421,76
422,71
423,78
424,67
425,71
426,75
427,72
428,79
429,78
430,66
431,73
432,86
433,64
434,85
435,81
436,88
437,65
438,58
439,83
440,70
441,60
442,74
443,71
444,87
445,82
446,74
447,74
448,81
449,67
450,85
451,74
452,79
453,81
454,85
455,97
456,88
457,92
458,96
459,72
460,98
461,76
462,87
463,96
464,102
465,71
466,80
467,78
468,103
469,79
470,80
471,88
472,73
473,76
474,81
475,89
476,102
477,84
478,90
479,88
480,113
481,103
482,92
483,86
484,88
485,89
486,60
487,117
488,75
489,110
490,101
491,85
492,94
493,80
494,99
495,107
496,111
497,82
498,104
499,90
500,109
501,102
502,93
503,123
504,121
505,89
506,117
507,105
508,109
509,95
510,100
511,108
512,110
513,114
514,101
515,88
516,129
517,113
518,94
519,113
520,91
521,104
522,109
523,113
524,107
525,97
526,122
527,122
528,118
529,103
530,106
531,125
532,111
533,106
